Sample	Contig	Mean
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	386_4-3292-3462--1-ID=386_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	1
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	387_2-113-1423--1-ID=387_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.708	1.8699397
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	389_2-875-2317-1-ID=389_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.665	0.6914153
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	401_2-804-1616--1-ID=401_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	3.6108596
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	402_2-715-1497--1-ID=402_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	1.093207
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	402_3-1577-1957-1-ID=402_3;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.630	1.6493506
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	402_4-2058-3308--1-ID=402_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.626	1.0699364
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	402_5-4148-5467-1-ID=402_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.585	1.1512821
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	402_6-5558-7132--1-ID=402_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.573	1.1305263
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	409_1-2-745-1-ID=409_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.718	1.4528619
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	409_3-1843-2106--1-ID=409_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.670	1.4649123
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	409_5-3275-4057--1-ID=409_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.710	1.1453396
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	413_2-311-841--1-ID=413_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	0.70603675
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	413_3-1061-3262--1-ID=413_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.718	0.8552632
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	413_4-3380-4036-1-ID=413_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.671	0.7278106
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	413_6-4818-5822-1-ID=413_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.720	0.877193
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	413_7-5853-6863-1-ID=413_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.645	1.2183508
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	413_10-9280-10518--1-ID=413_10;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.685	0.9779614
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	419_1-1-777-1-ID=419_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.395	0.6666667
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	419_3-1421-2116-1-ID=419_3;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=7bp;gc_cont=0.325	0.5494506
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_3-1024-1911-1-ID=424_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.659	2.1842818
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_4-1916-3238-1-ID=424_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	2.225064
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_5-3235-4641-1-ID=424_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.639	1.7875896
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_6-4742-5323-1-ID=424_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639	1.099537
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_7-5383-5868-1-ID=424_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.656	0.9404762
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_8-6049-6804-1-ID=424_8;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.646	2.6732674
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_9-6818-7711-1-ID=424_9;partial=00;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.667	4.314516
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_11-8793-9776--1-ID=424_11;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.650	1.8693045
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	424_12-9905-10651-1-ID=424_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.664	1.7638191
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	431_2-714-1517--1-ID=431_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	1.5779817
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	432_2-534-1166--1-ID=432_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.540	1.3354037
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	432_3-1292-1738-1-ID=432_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	1.7441077
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	432_4-1735-2079-1-ID=432_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.626	3.5897436
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	432_6-2423-2722--1-ID=432_6;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.593	1.7
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	434_1-1-2370--1-ID=434_1;partial=10;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.568	0.60495496
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	434_2-2592-3917-1-ID=434_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.574	0.60714287
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	434_3-3914-5017-1-ID=434_3;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.565	0.7536688
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	441_1-3-932--1-ID=441_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.608	1.5384616
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	443_1-44-415--1-ID=443_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.715	2.108108
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	449_5-3800-4771--1-ID=449_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.665	0.8832117
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	449_7-6290-6526--1-ID=449_7;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.654	0.7011494
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	453_4-4334-5425-1-ID=453_4;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	0.78131634
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	460_2-622-1401-1-ID=460_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.596	0.63174605
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	464_2-385-1542-1-ID=464_2;partial=00;start_type=GTG;rbs_motif=AAGAA;rbs_spacer=9bp;gc_cont=0.482	0.50099206
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	468_4-863-1144--1-ID=468_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.727	1.2424242
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	474_2-391-2265--1-ID=474_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.709	0.6405797
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	479_1-1-687--1-ID=479_1;partial=10;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.454	0.6517691
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	480_1-3-863-1-ID=480_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.574	0.9985935
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	480_2-1293-2690--1-ID=480_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	1.176282
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	486_2-213-2600-1-ID=486_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.628	1.5160857
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	487_2-583-1182--1-ID=487_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.567	1.0044445
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	493_2-98-574--1-ID=493_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.602	0.6666667
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	493_3-631-4287-1-ID=493_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654	0.93527234
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	493_4-4291-4953-1-ID=493_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.641	0.84210527
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	497_2-2079-4508-1-ID=497_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.470	7.186842
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	498_2-123-947--1-ID=498_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.630	0.6474074
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_1-1-1677--1-ID=500_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.522	0.8795023
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_3-2383-3444-1-ID=500_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.512	1.0208334
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_4-3655-4251-1-ID=500_4;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.503	1.5704699
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_5-4394-5449-1-ID=500_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526	1.5739515
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_6-5518-6240-1-ID=500_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.491	2.4310646
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_7-6308-7399-1-ID=500_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526	2.2526538
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_8-7469-8707-1-ID=500_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.496	2.0762167
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	500_9-8733-11285--1-ID=500_9;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.501	2.340824
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	503_1-1-258-1-ID=503_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.473	1.1851852
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	503_3-1348-2931-1-ID=503_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	0.82147837
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	506_17-11870-12184--1-ID=506_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.670	0.56363636
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	516_2-225-1295-1-ID=516_2;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=7bp;gc_cont=0.492	1.2247556
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	520_2-1646-2374-1-ID=520_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.608	0.5181347
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	523_3-449-844--1-ID=523_3;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.710	1.4552846
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	535_1-1-441-1-ID=535_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.671	0.5979381
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	535_2-473-1732-1-ID=535_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.668	2.018018
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	535_4-2277-3761-1-ID=535_4;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	0.6681648
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	537_5-3379-4275-1-ID=537_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.582	11.617135
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	537_8-6351-6773--1-ID=537_8;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.678	11.871795
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	537_9-6770-7354--1-ID=537_9;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.682	20.735632
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	537_11-7928-8773--1-ID=537_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.726	5.956897
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	537_12-8777-10249--1-ID=537_12;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.672	7.461829
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	539_1-89-1108-1-ID=539_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	0.51724136
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	540_1-2-796-1-ID=540_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.725	0.52093023
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	540_2-793-1509-1-ID=540_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.736	0.7865961
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	543_1-1-2121--1-ID=543_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.609	1.1319127
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	549_1-3-1121--1-ID=549_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.550	1.25903
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	549_2-2045-3151-1-ID=549_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.557	2.5433648
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	551_2-1748-1924--1-ID=551_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.712	2
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	554_2-192-497-1-ID=554_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.359	0.724359
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	555_1-13-1035-1-ID=555_1;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=7bp;gc_cont=0.443	1.5773196
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	558_3-2355-3362-1-ID=558_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.710	0.5244755
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	558_5-3750-5105--1-ID=558_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.739	0.74626863
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	558_6-5202-6263--1-ID=558_6;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.729	0.9868421
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	564_3-1423-2145-1-ID=564_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.754	0.5235602
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	564_5-3645-4781-1-ID=564_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.701	0.7598784
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	564_8-5683-8937-1-ID=564_8;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.697	0.531401
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	569_1-2-430--1-ID=569_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	1.562724
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	579_1-3-527--1-ID=579_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.636	0.55466664
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	580_3-2322-2534-1-ID=580_3;partial=01;start_type=GTG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.592	0.52380955
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	585_9-14220-14969-1-ID=585_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.543	0.5
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	594_2-420-857-1-ID=594_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.683	1.6354166
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	602_1-2-688--1-ID=602_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.501	6.670391
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	602_2-711-1961--1-ID=602_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.473	6.04178
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	602_4-3407-4864-1-ID=602_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.498	8.133027
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	602_5-5177-6511-1-ID=602_5;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=8bp;gc_cont=0.428	4.9974685
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	602_6-6528-7706--1-ID=602_6;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.493	5.9232264
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	603_2-1289-2224--1-ID=603_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.703	4.482188
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	604_2-945-1910-1-ID=604_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.598	1.9289216
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	605_1-45-284-1-ID=605_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.546	0.82222223
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	605_2-259-531--1-ID=605_2;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.516	1
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	605_3-613-2673-1-ID=605_3;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.546	1.1360544
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	610_1-3-1073-1-ID=610_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.655	2.2421281
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	618_3-1739-3265-1-ID=618_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.651	0.93173563
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	618_4-3267-4934-1-ID=618_4;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.666	0.90447956
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	621_2-346-1104-1-ID=621_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.727	2.4285715
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	623_1-1-621-1-ID=623_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.717	0.6220807
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	623_2-747-1622-1-ID=623_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.704	0.6198347
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	632_1-1-897-1-ID=632_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	0.8032129
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	632_3-3546-4169-1-ID=632_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.598	0.6329114
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	632_5-4698-5108--1-ID=632_5;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.657	1.6168582
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	632_6-5197-6237--1-ID=632_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.602	0.57575756
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	632_7-6249-6941--1-ID=632_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	0.6593002
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	632_8-6938-7747--1-ID=632_8;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.606	0.93939394
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	632_9-7755-9212--1-ID=632_9;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	0.8975535
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	639_3-1254-1682--1-ID=639_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562	0.53763443
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	649_4-2502-2693--1-ID=649_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	10.285714
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	651_1-3-1040-1-ID=651_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	0.6756757
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	655_3-1084-3477-1-ID=655_3;partial=00;start_type=ATG;rbs_motif=AAGAA;rbs_spacer=14bp;gc_cont=0.461	0.53475934
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	655_4-3488-3844-1-ID=655_4;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.521	1.1352657
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	670_2-649-1161-1-ID=670_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.632	2.862259
final-all-monthly-megahit-cd.hit.orf.fna/2007-06-02_1.fastq	676_2-602-1249-1-ID=676_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.356	1.1566265
